plotID,date,year,doy,ndvi,nbr,npix
TALL_008,2025-12-12,2025,346,0.2256,0.0615,16
TALL_043,2025-12-12,2025,346,0.3489,0.2444,16
TALL_049,2025-12-12,2025,346,0.3873,0.301,16
TALL_046,2025-12-12,2025,346,0.3107,0.2005,16
TALL_061,2025-12-12,2025,346,0.3588,0.2578,16
TALL_052,2025-12-12,2025,346,0.3338,0.2262,16
TALL_050,2025-12-12,2025,346,0.3879,0.3088,16
TALL_051,2025-12-12,2025,346,0.3062,0.1917,16
TALL_057,2025-12-12,2025,346,0.3173,0.1814,16
TALL_060,2025-12-12,2025,346,0.2908,0.1422,16
TALL_055,2025-12-12,2025,346,0.227,0.0585,16
TALL_058,2025-12-12,2025,346,0.2704,0.0992,16
TALL_045,2025-12-12,2025,346,0.3675,0.2751,16
TALL_059,2025-12-12,2025,346,0.2543,0.0895,16
TALL_054,2025-12-12,2025,346,0.321,0.1991,16
TALL_056,2025-12-12,2025,346,0.2832,0.1687,16
TALL_044,2025-12-12,2025,346,0.3414,0.2408,16
TALL_047,2025-12-12,2025,346,0.2704,0.1445,16
TALL_048,2025-12-12,2025,346,0.4069,0.3405,16
TALL_042,2025-12-12,2025,346,0.2688,0.1593,16
TALL_053,2025-12-12,2025,346,0.2802,0.1244,16
TALL_064,2025-12-12,2025,346,0.3263,0.1698,16
TALL_025,2025-12-12,2025,346,0.3183,0.1576,16
TALL_003,2025-11-27,2025,331,0.361,0.2481,16
TALL_005,2025-11-27,2025,331,0.3381,0.2148,16
TALL_009,2025-11-27,2025,331,0.3068,0.1657,16
TALL_012,2025-11-27,2025,331,0.3584,0.2229,16
TALL_004,2025-11-27,2025,331,0.3423,0.1931,16
TALL_010,2025-11-27,2025,331,0.2585,0.0806,16
TALL_007,2025-11-27,2025,331,0.3051,0.1892,16
TALL_002,2025-11-27,2025,331,0.2858,0.152,16
TALL_022,2025-11-27,2025,331,0.2972,0.1632,16
TALL_015,2025-11-27,2025,331,0.3144,0.1563,16
TALL_016,2025-11-27,2025,331,0.3303,0.1884,16
TALL_011,2025-11-27,2025,331,0.2689,0.0862,16
TALL_018,2025-11-27,2025,331,0.4157,0.3545,16
TALL_006,2025-11-27,2025,331,0.3032,0.1623,16
TALL_013,2025-11-27,2025,331,0.4061,0.3088,16
TALL_001,2025-11-27,2025,331,0.3159,0.1316,16
TALL_017,2025-11-27,2025,331,0.3111,0.1434,16
TALL_020,2025-11-27,2025,331,0.3312,0.2453,16
TALL_008,2025-11-27,2025,331,0.2061,0.0596,16
TALL_043,2025-11-27,2025,331,0.3701,0.2643,16
TALL_049,2025-11-27,2025,331,0.4059,0.315,16
TALL_046,2025-11-27,2025,331,0.3794,0.2807,16
TALL_061,2025-11-27,2025,331,0.3533,0.249,16
TALL_052,2025-11-27,2025,331,0.3391,0.2353,16
TALL_050,2025-11-27,2025,331,0.3847,0.2969,16
TALL_051,2025-11-27,2025,331,0.3101,0.18,16
TALL_057,2025-11-27,2025,331,0.3374,0.1865,16
TALL_060,2025-11-27,2025,331,0.3026,0.1582,16
TALL_055,2025-11-27,2025,331,0.2291,0.0611,16
TALL_058,2025-11-27,2025,331,0.2689,0.0937,16
TALL_045,2025-11-27,2025,331,0.3593,0.2509,16
TALL_059,2025-11-27,2025,331,0.2861,0.105,16
TALL_054,2025-11-27,2025,331,0.3418,0.2467,16
TALL_056,2025-11-27,2025,331,0.2992,0.1797,16
TALL_044,2025-11-27,2025,331,0.3538,0.2486,16
TALL_047,2025-11-27,2025,331,0.2988,0.1822,16
TALL_048,2025-11-27,2025,331,0.437,0.354,16
TALL_042,2025-11-27,2025,331,0.3563,0.2536,16
TALL_053,2025-11-27,2025,331,0.303,0.1428,16
TALL_064,2025-11-27,2025,331,0.241,0.078,16
TALL_025,2025-11-27,2025,331,0.3155,0.1431,16
TALL_003,2025-11-24,2025,328,0.3455,0.2251,16
TALL_005,2025-11-24,2025,328,0.3306,0.2119,16
TALL_009,2025-11-24,2025,328,0.2859,0.14,16
TALL_012,2025-11-24,2025,328,0.3579,0.2389,16
TALL_004,2025-11-24,2025,328,0.34,0.2052,16
TALL_010,2025-11-24,2025,328,0.28,0.1118,16
TALL_007,2025-11-24,2025,328,0.2169,0.0781,16
TALL_002,2025-11-24,2025,328,0.2949,0.1692,16
TALL_022,2025-11-24,2025,328,0.2909,0.1604,16
TALL_015,2025-11-24,2025,328,0.2986,0.1425,16
TALL_016,2025-11-24,2025,328,0.3474,0.2455,16
TALL_011,2025-11-24,2025,328,0.2871,0.1026,16
TALL_018,2025-11-24,2025,328,0.4303,0.3665,16
TALL_006,2025-11-24,2025,328,0.311,0.1931,16
TALL_013,2025-11-24,2025,328,0.4051,0.3139,16
TALL_001,2025-11-24,2025,328,0.3106,0.1442,16
TALL_017,2025-11-24,2025,328,0.3207,0.1627,16
TALL_020,2025-11-24,2025,328,0.3505,0.2652,16
TALL_008,2025-11-24,2025,328,0.2395,0.092,16
TALL_043,2025-11-24,2025,328,0.353,0.2589,16
TALL_049,2025-11-24,2025,328,0.3908,0.3063,16
TALL_046,2025-11-24,2025,328,0.3318,0.2215,16
TALL_061,2025-11-24,2025,328,0.358,0.2642,16
TALL_052,2025-11-24,2025,328,0.3364,0.2299,16
TALL_050,2025-11-24,2025,328,0.3877,0.3037,16
TALL_051,2025-11-24,2025,328,0.3147,0.1896,16
TALL_057,2025-11-24,2025,328,0.3266,0.1916,16
TALL_060,2025-11-24,2025,328,0.2989,0.1664,16
TALL_055,2025-11-24,2025,328,0.2508,0.0869,16
TALL_058,2025-11-24,2025,328,0.2751,0.1127,16
TALL_045,2025-11-24,2025,328,0.3698,0.2807,16
TALL_059,2025-11-24,2025,328,0.2733,0.1116,16
TALL_054,2025-11-24,2025,328,0.3218,0.218,16
TALL_056,2025-11-24,2025,328,0.2947,0.1609,16
TALL_044,2025-11-24,2025,328,0.348,0.2495,16
TALL_047,2025-11-24,2025,328,0.281,0.1604,16
TALL_048,2025-11-24,2025,328,0.4164,0.3431,16
TALL_042,2025-11-24,2025,328,0.297,0.1901,16
TALL_053,2025-11-24,2025,328,0.3004,0.1565,16
TALL_064,2025-11-24,2025,328,0.3373,0.1723,16
TALL_025,2025-11-24,2025,328,0.3067,0.1484,16
TALL_003,2025-11-12,2025,316,0.3725,0.2693,16
TALL_005,2025-11-12,2025,316,0.3421,0.2384,16
TALL_009,2025-11-12,2025,316,0.3167,0.1896,16
TALL_012,2025-11-12,2025,316,0.431,0.3313,16
TALL_004,2025-11-12,2025,316,0.3488,0.2309,16
TALL_010,2025-11-12,2025,316,0.3823,0.2549,16
TALL_007,2025-11-12,2025,316,0.3155,0.189,16
TALL_002,2025-11-12,2025,316,0.3375,0.2273,16
TALL_022,2025-11-12,2025,316,0.3502,0.2331,16
TALL_015,2025-11-12,2025,316,0.3638,0.2263,16
TALL_016,2025-11-12,2025,316,0.3781,0.2771,16
TALL_011,2025-11-12,2025,316,0.3571,0.212,16
TALL_018,2025-11-12,2025,316,0.4328,0.379,16
TALL_006,2025-11-12,2025,316,0.3457,0.2482,16
TALL_013,2025-11-12,2025,316,0.4267,0.3493,16
TALL_001,2025-11-12,2025,316,0.3624,0.2206,16
TALL_017,2025-11-12,2025,316,0.36,0.2414,16
TALL_020,2025-11-12,2025,316,0.3659,0.2833,16
TALL_008,2025-11-12,2025,316,0.3451,0.2111,16
TALL_043,2025-11-12,2025,316,0.3823,0.2894,16
TALL_049,2025-11-12,2025,316,0.4091,0.325,16
TALL_046,2025-11-12,2025,316,0.3907,0.2892,16
TALL_061,2025-11-12,2025,316,0.3925,0.3144,16
TALL_052,2025-11-12,2025,316,0.3609,0.2651,16
TALL_050,2025-11-12,2025,316,0.3932,0.3197,16
TALL_051,2025-11-12,2025,316,0.3521,0.2514,16
TALL_057,2025-11-12,2025,316,0.3387,0.2118,16
TALL_060,2025-11-12,2025,316,0.3766,0.2728,16
TALL_055,2025-11-12,2025,316,0.3227,0.1937,16
TALL_058,2025-11-12,2025,316,0.3217,0.1781,16
TALL_045,2025-11-12,2025,316,0.393,0.2993,16
TALL_059,2025-11-12,2025,316,0.3206,0.1731,16
TALL_054,2025-11-12,2025,316,0.3481,0.2444,16
TALL_056,2025-11-12,2025,316,0.2971,0.1682,16
TALL_044,2025-11-12,2025,316,0.3702,0.2767,16
TALL_047,2025-11-12,2025,316,0.3215,0.2095,16
TALL_048,2025-11-12,2025,316,0.4196,0.3501,16
TALL_042,2025-11-12,2025,316,0.3551,0.2413,16
TALL_053,2025-11-12,2025,316,0.3615,0.2398,16
TALL_064,2025-11-12,2025,316,0.3655,0.2244,16
TALL_025,2025-11-12,2025,316,0.3323,0.1936,16
TALL_003,2025-11-04,2025,308,0.4112,0.3115,16
TALL_005,2025-11-04,2025,308,0.3715,0.2814,16
TALL_009,2025-11-04,2025,308,0.3684,0.2426,16
TALL_012,2025-11-04,2025,308,0.473,0.3776,16
TALL_004,2025-11-04,2025,308,0.3654,0.2547,16
TALL_010,2025-11-04,2025,308,0.4346,0.3152,16
TALL_007,2025-11-04,2025,308,0.3895,0.2813,16
TALL_002,2025-11-04,2025,308,0.3882,0.2926,16
TALL_022,2025-11-04,2025,308,0.406,0.3007,16
TALL_015,2025-11-04,2025,308,0.4154,0.2945,16
TALL_016,2025-11-04,2025,308,0.394,0.305,16
TALL_011,2025-11-04,2025,308,0.4055,0.2789,16
TALL_018,2025-11-04,2025,308,0.4374,0.3859,16
TALL_006,2025-11-04,2025,308,0.3798,0.2846,16
TALL_013,2025-11-04,2025,308,0.4454,0.3698,16
TALL_001,2025-11-04,2025,308,0.4018,0.2902,16
TALL_017,2025-11-04,2025,308,0.3942,0.2825,16
TALL_020,2025-11-04,2025,308,0.3838,0.3131,16
TALL_008,2025-11-04,2025,308,0.4087,0.2932,16
TALL_043,2025-11-04,2025,308,0.4011,0.3047,16
TALL_049,2025-11-04,2025,308,0.4277,0.3508,16
TALL_046,2025-11-04,2025,308,0.4281,0.3349,16
TALL_061,2025-11-04,2025,308,0.4167,0.3435,16
TALL_052,2025-11-04,2025,308,0.3865,0.2988,16
TALL_050,2025-11-04,2025,308,0.4005,0.3317,16
TALL_051,2025-11-04,2025,308,0.386,0.2993,16
TALL_057,2025-11-04,2025,308,0.3711,0.2567,16
TALL_060,2025-11-04,2025,308,0.4296,0.3219,16
TALL_055,2025-11-04,2025,308,0.3822,0.2704,16
TALL_058,2025-11-04,2025,308,0.3784,0.2663,16
TALL_045,2025-11-04,2025,308,0.4025,0.3187,16
TALL_059,2025-11-04,2025,308,0.36,0.2368,16
TALL_054,2025-11-04,2025,308,0.3687,0.272,16
TALL_056,2025-11-04,2025,308,0.3148,0.1968,16
TALL_044,2025-11-04,2025,308,0.3826,0.2963,16
TALL_047,2025-11-04,2025,308,0.3923,0.2956,16
TALL_048,2025-11-04,2025,308,0.4329,0.371,16
TALL_042,2025-11-04,2025,308,0.3921,0.2972,16
TALL_053,2025-11-04,2025,308,0.4073,0.2896,16
TALL_064,2025-11-04,2025,308,0.3921,0.2814,16
TALL_025,2025-11-04,2025,308,0.3803,0.268,16
TALL_003,2025-11-02,2025,306,0.4356,0.3458,16
TALL_009,2025-11-02,2025,306,0.3268,0.2699,5
TALL_010,2025-11-02,2025,306,0.3056,0.2759,16
TALL_007,2025-11-02,2025,306,0.4111,0.3052,16
TALL_002,2025-11-02,2025,306,0.4082,0.3146,16
TALL_015,2025-11-02,2025,306,0.4387,0.3229,16
TALL_006,2025-11-02,2025,306,0.4032,0.3124,16
TALL_001,2025-11-02,2025,306,0.4221,0.3145,16
TALL_020,2025-11-02,2025,306,0.4104,0.3431,16
TALL_008,2025-11-02,2025,306,0.4318,0.3235,16
TALL_043,2025-11-02,2025,306,0.4187,0.3319,16
TALL_064,2025-11-02,2025,306,0.4217,0.3198,16
TALL_003,2025-10-23,2025,296,0.4336,0.3304,16
TALL_005,2025-10-23,2025,296,0.401,0.3026,16
TALL_009,2025-10-23,2025,296,0.4011,0.2713,16
TALL_012,2025-10-23,2025,296,0.4761,0.3829,16
TALL_004,2025-10-23,2025,296,0.384,0.272,16
TALL_010,2025-10-23,2025,296,0.4701,0.3456,16
TALL_007,2025-10-23,2025,296,0.4237,0.3156,16
TALL_002,2025-10-23,2025,296,0.4259,0.3264,16
TALL_022,2025-10-23,2025,296,0.4297,0.3185,16
TALL_015,2025-10-23,2025,296,0.4464,0.3307,16
TALL_016,2025-10-23,2025,296,0.4143,0.3286,16
TALL_011,2025-10-23,2025,296,0.4311,0.3077,16
TALL_018,2025-10-23,2025,296,0.4535,0.404,16
TALL_006,2025-10-23,2025,296,0.4103,0.318,16
TALL_013,2025-10-23,2025,296,0.4592,0.3833,16
TALL_001,2025-10-23,2025,296,0.4432,0.324,16
TALL_017,2025-10-23,2025,296,0.4139,0.3069,16
TALL_020,2025-10-23,2025,296,0.4111,0.337,16
TALL_008,2025-10-23,2025,296,0.4369,0.3247,16
TALL_043,2025-10-23,2025,296,0.4254,0.3202,16
TALL_049,2025-10-23,2025,296,0.447,0.3681,16
TALL_046,2025-10-23,2025,296,0.4498,0.3615,16
TALL_061,2025-10-23,2025,296,0.4359,0.3606,16
TALL_052,2025-10-23,2025,296,0.4033,0.3143,16
TALL_050,2025-10-23,2025,296,0.4165,0.3518,16
TALL_051,2025-10-23,2025,296,0.4154,0.322,16
TALL_057,2025-10-23,2025,296,0.4011,0.2917,16
TALL_060,2025-10-23,2025,296,0.4511,0.3373,16
TALL_055,2025-10-23,2025,296,0.418,0.3019,16
TALL_058,2025-10-23,2025,296,0.4281,0.3055,16
TALL_045,2025-10-23,2025,296,0.4223,0.3338,16
TALL_059,2025-10-23,2025,296,0.3923,0.2651,16
TALL_054,2025-10-23,2025,296,0.393,0.2975,16
TALL_056,2025-10-23,2025,296,0.3228,0.2076,16
TALL_044,2025-10-23,2025,296,0.3996,0.3126,16
TALL_047,2025-10-23,2025,296,0.4244,0.3167,16
TALL_048,2025-10-23,2025,296,0.4439,0.3818,16
TALL_042,2025-10-23,2025,296,0.4101,0.3031,16
TALL_053,2025-10-23,2025,296,0.4413,0.3234,16
TALL_064,2025-10-23,2025,296,0.4399,0.3249,16
TALL_025,2025-10-23,2025,296,0.424,0.3056,16
TALL_003,2025-10-18,2025,291,0.4277,0.3083,16
TALL_009,2025-10-18,2025,291,0.4023,0.2588,16
TALL_012,2025-10-18,2025,291,0.2207,0.2249,8
TALL_004,2025-10-18,2025,291,0.3787,0.2552,16
TALL_010,2025-10-18,2025,291,0.4579,0.3325,16
TALL_002,2025-10-18,2025,291,0.419,0.3131,16
TALL_022,2025-10-18,2025,291,0.4197,0.2946,16
TALL_015,2025-10-18,2025,291,0.4339,0.3102,16
TALL_018,2025-10-18,2025,291,0.4387,0.379,16
TALL_006,2025-10-18,2025,291,0.4033,0.306,16
TALL_013,2025-10-18,2025,291,0.4471,0.3659,16
TALL_001,2025-10-18,2025,291,0.4357,0.3136,16
TALL_017,2025-10-18,2025,291,0.403,0.2916,16
TALL_020,2025-10-18,2025,291,0.3994,0.3157,16
TALL_008,2025-10-18,2025,291,0.4406,0.3243,16
TALL_043,2025-10-18,2025,291,0.4077,0.2997,16
TALL_049,2025-10-18,2025,291,0.4326,0.3554,16
TALL_046,2025-10-18,2025,291,0.4345,0.347,16
TALL_061,2025-10-18,2025,291,0.4118,0.329,16
TALL_052,2025-10-18,2025,291,0.3857,0.2898,16
TALL_050,2025-10-18,2025,291,0.3995,0.3254,16
TALL_051,2025-10-18,2025,291,0.4038,0.3016,16
TALL_057,2025-10-18,2025,291,0.3832,0.2602,16
TALL_060,2025-10-18,2025,291,0.435,0.314,16
TALL_055,2025-10-18,2025,291,0.4056,0.2778,16
TALL_058,2025-10-18,2025,291,0.4172,0.2905,16
TALL_045,2025-10-18,2025,291,0.3986,0.3077,16
TALL_059,2025-10-18,2025,291,0.39,0.2461,16
TALL_054,2025-10-18,2025,291,0.3763,0.2763,16
TALL_056,2025-10-18,2025,291,0.3053,0.1674,16
TALL_044,2025-10-18,2025,291,0.3892,0.2975,16
TALL_047,2025-10-18,2025,291,0.4044,0.3033,16
TALL_048,2025-10-18,2025,291,0.4361,0.3674,16
TALL_042,2025-10-18,2025,291,0.392,0.2886,16
TALL_053,2025-10-18,2025,291,0.4266,0.2981,16
TALL_064,2025-10-18,2025,291,0.4266,0.301,16
TALL_003,2025-10-15,2025,288,0.4262,0.32,16
TALL_005,2025-10-15,2025,288,0.394,0.2968,16
TALL_009,2025-10-15,2025,288,0.3953,0.2673,16
TALL_012,2025-10-15,2025,288,0.4634,0.3687,16
TALL_004,2025-10-15,2025,288,0.3771,0.2595,16
TALL_010,2025-10-15,2025,288,0.468,0.3428,16
TALL_007,2025-10-15,2025,288,0.4318,0.3158,16
TALL_002,2025-10-15,2025,288,0.4262,0.3257,16
TALL_022,2025-10-15,2025,288,0.4251,0.3131,16
TALL_015,2025-10-15,2025,288,0.4396,0.3259,16
TALL_016,2025-10-15,2025,288,0.4038,0.3108,16
TALL_011,2025-10-15,2025,288,0.4256,0.2989,16
TALL_018,2025-10-15,2025,288,0.4422,0.3867,16
TALL_006,2025-10-15,2025,288,0.4052,0.3061,16
TALL_013,2025-10-15,2025,288,0.4418,0.364,16
TALL_001,2025-10-15,2025,288,0.4398,0.3136,16
TALL_017,2025-10-15,2025,288,0.4057,0.2991,16
TALL_020,2025-10-15,2025,288,0.4088,0.3259,16
TALL_008,2025-10-15,2025,288,0.4449,0.33,16
TALL_043,2025-10-15,2025,288,0.4086,0.3039,16
TALL_049,2025-10-15,2025,288,0.4371,0.3618,16
TALL_046,2025-10-15,2025,288,0.441,0.3508,16
TALL_061,2025-10-15,2025,288,0.4232,0.3445,16
TALL_052,2025-10-15,2025,288,0.3863,0.2949,16
TALL_050,2025-10-15,2025,288,0.4011,0.3261,16
TALL_051,2025-10-15,2025,288,0.41,0.3106,16
TALL_057,2025-10-15,2025,288,0.3899,0.2714,16
TALL_060,2025-10-15,2025,288,0.4468,0.3256,16
TALL_055,2025-10-15,2025,288,0.415,0.291,16
TALL_058,2025-10-15,2025,288,0.4327,0.3094,16
TALL_045,2025-10-15,2025,288,0.4045,0.3168,16
TALL_059,2025-10-15,2025,288,0.3983,0.2615,16
TALL_054,2025-10-15,2025,288,0.3832,0.2866,16
TALL_056,2025-10-15,2025,288,0.3167,0.1791,16
TALL_044,2025-10-15,2025,288,0.3891,0.3037,16
TALL_047,2025-10-15,2025,288,0.4198,0.3143,16
TALL_048,2025-10-15,2025,288,0.4384,0.3708,16
TALL_042,2025-10-15,2025,288,0.4038,0.2972,16
TALL_053,2025-10-15,2025,288,0.4339,0.3133,16
TALL_064,2025-10-15,2025,288,0.4274,0.311,16
TALL_025,2025-10-15,2025,288,0.4242,0.3073,16
TALL_003,2025-10-13,2025,286,0.4317,0.3285,16
TALL_005,2025-10-13,2025,286,0.3998,0.3021,16
TALL_009,2025-10-13,2025,286,0.4043,0.2755,16
TALL_012,2025-10-13,2025,286,0.4799,0.3827,16
TALL_004,2025-10-13,2025,286,0.3759,0.2574,16
TALL_010,2025-10-13,2025,286,0.4751,0.349,16
TALL_007,2025-10-13,2025,286,0.4279,0.3172,16
TALL_002,2025-10-13,2025,286,0.4403,0.3376,16
TALL_022,2025-10-13,2025,286,0.435,0.3243,16
TALL_015,2025-10-13,2025,286,0.4492,0.3388,16
TALL_016,2025-10-13,2025,286,0.4118,0.323,16
TALL_011,2025-10-13,2025,286,0.4362,0.3117,16
TALL_018,2025-10-13,2025,286,0.4468,0.3952,16
TALL_006,2025-10-13,2025,286,0.4097,0.3152,16
TALL_013,2025-10-13,2025,286,0.4535,0.3759,16
TALL_001,2025-10-13,2025,286,0.4473,0.3346,16
TALL_017,2025-10-13,2025,286,0.4177,0.3133,16
TALL_020,2025-10-13,2025,286,0.4152,0.3349,16
TALL_008,2025-10-13,2025,286,0.4557,0.3439,16
TALL_043,2025-10-13,2025,286,0.4213,0.3095,16
TALL_049,2025-10-13,2025,286,0.4405,0.3625,16
TALL_046,2025-10-13,2025,286,0.4506,0.3658,16
TALL_061,2025-10-13,2025,286,0.4269,0.3527,16
TALL_052,2025-10-13,2025,286,0.3917,0.307,16
TALL_050,2025-10-13,2025,286,0.4094,0.3353,16
TALL_051,2025-10-13,2025,286,0.4139,0.3189,16
TALL_057,2025-10-13,2025,286,0.3951,0.285,16
TALL_060,2025-10-13,2025,286,0.4522,0.3397,16
TALL_055,2025-10-13,2025,286,0.431,0.3148,16
TALL_058,2025-10-13,2025,286,0.4345,0.3139,16
TALL_045,2025-10-13,2025,286,0.4129,0.3267,16
TALL_059,2025-10-13,2025,286,0.4007,0.2762,16
TALL_054,2025-10-13,2025,286,0.3845,0.289,16
TALL_056,2025-10-13,2025,286,0.3213,0.1926,16
TALL_044,2025-10-13,2025,286,0.3941,0.3102,16
TALL_047,2025-10-13,2025,286,0.4283,0.321,16
TALL_048,2025-10-13,2025,286,0.4368,0.3721,16
TALL_042,2025-10-13,2025,286,0.4082,0.3059,16
TALL_053,2025-10-13,2025,286,0.4377,0.3168,16
TALL_064,2025-10-13,2025,286,0.4434,0.3233,16
TALL_025,2025-10-13,2025,286,0.4294,0.3148,16
TALL_003,2025-09-28,2025,271,0.4381,0.3251,16
TALL_005,2025-09-28,2025,271,0.4005,0.2921,16
TALL_009,2025-09-28,2025,271,0.4147,0.2792,16
TALL_012,2025-09-28,2025,271,0.4735,0.3701,16
TALL_004,2025-09-28,2025,271,0.3855,0.2569,16
TALL_010,2025-09-28,2025,271,0.4802,0.3469,16
TALL_007,2025-09-28,2025,271,0.4535,0.3393,16
TALL_002,2025-09-28,2025,271,0.438,0.3388,16
TALL_022,2025-09-28,2025,271,0.4379,0.3257,16
TALL_015,2025-09-28,2025,271,0.4534,0.3393,16
TALL_016,2025-09-28,2025,271,0.42,0.3237,16
TALL_011,2025-09-28,2025,271,0.4397,0.3158,16
TALL_018,2025-09-28,2025,271,0.4441,0.3882,16
TALL_006,2025-09-28,2025,271,0.4062,0.3136,16
TALL_013,2025-09-28,2025,271,0.4441,0.3661,16
TALL_001,2025-09-28,2025,271,0.453,0.3415,16
TALL_017,2025-09-28,2025,271,0.4171,0.3115,16
TALL_020,2025-09-28,2025,271,0.4183,0.3332,16
TALL_008,2025-09-28,2025,271,0.4639,0.3482,16
TALL_043,2025-09-28,2025,271,0.4018,0.2947,16
TALL_049,2025-09-28,2025,271,0.4438,0.362,16
TALL_046,2025-09-28,2025,271,0.4481,0.3584,16
TALL_061,2025-09-28,2025,271,0.4261,0.3438,16
TALL_052,2025-09-28,2025,271,0.3852,0.2974,16
TALL_050,2025-09-28,2025,271,0.4066,0.329,16
TALL_051,2025-09-28,2025,271,0.4109,0.3164,16
TALL_057,2025-09-28,2025,271,0.399,0.2797,16
TALL_060,2025-09-28,2025,271,0.44,0.3236,16
TALL_055,2025-09-28,2025,271,0.4379,0.3132,16
TALL_058,2025-09-28,2025,271,0.4529,0.327,16
TALL_045,2025-09-28,2025,271,0.401,0.3093,16
TALL_059,2025-09-28,2025,271,0.4161,0.2808,16
TALL_054,2025-09-28,2025,271,0.3945,0.2982,16
TALL_056,2025-09-28,2025,271,0.3262,0.1861,16
TALL_044,2025-09-28,2025,271,0.3844,0.2981,16
TALL_047,2025-09-28,2025,271,0.4262,0.3204,16
TALL_048,2025-09-28,2025,271,0.4418,0.3687,16
TALL_042,2025-09-28,2025,271,0.4112,0.3003,16
TALL_053,2025-09-28,2025,271,0.4475,0.324,16
TALL_064,2025-09-28,2025,271,0.4589,0.3299,16
TALL_025,2025-09-28,2025,271,0.4435,0.3231,16
TALL_003,2025-09-18,2025,261,0.4293,0.3261,16
TALL_005,2025-09-18,2025,261,0.4157,0.3157,16
TALL_009,2025-09-18,2025,261,0.421,0.2998,16
TALL_012,2025-09-18,2025,261,0.4663,0.3733,16
TALL_004,2025-09-18,2025,261,0.4207,0.3083,16
TALL_010,2025-09-18,2025,261,0.5071,0.379,16
TALL_007,2025-09-18,2025,261,0.4604,0.3771,16
TALL_002,2025-09-18,2025,261,0.4531,0.3575,16
TALL_022,2025-09-18,2025,261,0.4494,0.3436,16
TALL_015,2025-09-18,2025,261,0.4523,0.34,16
