plotID,year,nbr
BLAN_046,2016,0.5405377753187971
BLAN_045,2016,0.5856971671590563
BLAN_059,2016,0.4755308492274224
BLAN_039,2016,0.5903830872266553
BLAN_033,2016,0.23581093014217916
BLAN_051,2016,0.2000811564340824
BLAN_054,2016,0.4604233934115322
BLAN_031,2016,0.4900442099196871
BLAN_049,2016,0.2198150031582998
BLAN_060,2016,0.17636212140233468
BLAN_035,2016,0.7176599312385231
BLAN_038,2016,0.2785431642594473
BLAN_040,2016,0.22502998524538614
BLAN_037,2016,0.5178072850685568
BLAN_044,2016,0.722487161813626
BLAN_050,2016,0.7334641602901008
BLAN_052,2016,0.673075091230385
BLAN_048,2016,0.6821458762278783
BLAN_055,2016,0.6699564416154505
BLAN_057,2016,0.7136227385288583
BLAN_032,2016,0.6902706783998315
BLAN_036,2016,0.6783094473847213
BLAN_047,2016,0.6881172693899901
BLAN_063,2016,0.674107551224435
BLAN_005,2016,0.6529437992995446
BLAN_017,2016,0.6934121947655668
BLAN_011,2016,0.6729975036562306
BLAN_068,2016,0.42991056576908043
BLAN_016,2016,0.4104264269105774
BLAN_001,2016,0.6466092747629791
BLAN_008,2016,0.4198503048109585
BLAN_003,2016,0.41925923963020234
BLAN_018,2016,0.6792994758158218
BLAN_004,2016,0.49526021403445347
BLAN_014,2016,0.3711068002448883
BLAN_020,2016,0.48287667386983274
BLAN_006,2016,0.3964088241181036
BLAN_007,2016,0.7012623517136825
BLAN_010,2016,0.40817946789909426
BLAN_012,2016,0.6585168903160846
BLAN_013,2016,0.6839501370453253
BLAN_015,2016,0.684400353747734
BLAN_009,2016,0.6743580924733356
BLAN_053,2016,0.6662573377875721
BLAN_041,2016,0.6746311811610036
BLAN_064,2016,0.5092095429437202
BLAN_019,2016,0.4165880508261694
GRSM_057,2016,0.6526246556326762
GRSM_048,2016,0.6556177611586246
GRSM_059,2016,0.6890509793438863
GRSM_054,2016,0.6476150475404201
GRSM_049,2016,0.7190742657867557
GRSM_066,2016,0.6489515738334222
GRSM_065,2016,0.642127983660206
GRSM_047,2016,0.6793695461847146
GRSM_063,2016,0.6661795817785984
GRSM_053,2016,0.6876875564776277
GRSM_062,2016,0.6660864843072765
GRSM_060,2016,0.6910471321385058
GRSM_050,2016,0.6891259874894107
GRSM_051,2016,0.6588115096092223
GRSM_064,2016,0.6479162068003608
GRSM_002,2016,0.6930052099569566
GRSM_025,2016,0.5975626748322695
GRSM_016,2016,0.49411039723866235
GRSM_017,2016,0.648542004215474
GRSM_004,2016,0.609139219944144
GRSM_001,2016,0.6530479388178732
GRSM_012,2016,0.7260509802978866
GRSM_008,2016,0.7073501645904227
GRSM_003,2016,0.7037311419996989
GRSM_019,2016,0.7107576542334572
GRSM_006,2016,0.6521438080474643
GRSM_013,2016,0.6842548465307874
GRSM_015,2016,0.6600317106212923
GRSM_014,2016,0.6749577745491144
GRSM_010,2016,0.6339693355115122
GRSM_005,2016,0.6923919410528412
GRSM_011,2016,0.6964874694279402
GRSM_007,2016,0.6933796972748152
GRSM_009,2016,0.7240296128863757
GRSM_055,2016,0.6775945711135865
GRSM_018,2016,0.7221235862098413
GRSM_061,2016,0.6807821835339009
GRSM_056,2016,0.667719677932951
GRSM_058,2016,0.6380854688896196
GRSM_052,2016,0.7100203706356328
HARV_013,2016,0.6724324606787517
HARV_022,2016,0.6853183291175148
HARV_008,2016,0.6903684241207021
HARV_004,2016,0.6848169041653972
HARV_024,2016,0.6804482687441746
HARV_010,2016,0.6035079529906711
HARV_006,2016,0.5672773387697008
HARV_001,2016,0.6557325912096947
HARV_005,2016,0.6988613987551597
HARV_027,2016,0.7310663333212634
HARV_043,2016,0.6693631331125895
HARV_035,2016,0.6725062002426154
HARV_037,2016,0.6452473445036976
HARV_020,2016,0.7179128502644009
HARV_023,2016,0.6059844633366199
HARV_014,2016,0.6682652012617502
HARV_011,2016,0.7017866124986937
HARV_025,2016,0.6350604502714224
HARV_002,2016,0.5531743965767046
HARV_012,2016,0.46856752487424413
HARV_026,2016,0.7013347951948532
HARV_016,2016,0.6885095542498367
HARV_039,2016,0.7239317381581412
HARV_021,2016,0.6190827482276494
HARV_045,2016,0.755031395531406
HARV_041,2016,0.7057515528872818
HARV_038,2016,0.7357218412047659
HARV_050,2016,0.7171267574087956
HARV_048,2016,0.7146830612045352
HARV_036,2016,0.746791322695802
HARV_052,2016,0.7306428548893822
HARV_049,2016,0.7089894935348389
HARV_047,2016,0.7312402739542471
HARV_044,2016,0.7257271936801677
HARV_040,2016,0.6846339938265307
HARV_046,2016,0.6832783093398925
HARV_033,2016,0.7400016755417541
HARV_051,2016,0.7304943244918131
HARV_034,2016,0.6579318455829032
HARV_042,2016,0.7316048143074276
HARV_015,2016,0.7334496588781889
HARV_017,2016,0.6087740027526422
JERC_002,2016,0.5796162739851589
JERC_015,2016,0.5086690238782228
JERC_007,2016,0.597128727970764
JERC_001,2016,0.5766780304244349
JERC_010,2016,0.5348045922944258
JERC_009,2016,0.5579852534480049
JERC_029,2016,0.488290916036429
JERC_021,2016,0.5762744359712344
JERC_011,2016,0.5594593910541078
JERC_040,2016,0.49610318565907596
JERC_035,2016,0.5565693365018256
JERC_033,2016,0.5241666233667763
JERC_019,2016,0.6729164231673173
JERC_030,2016,0.6274009882240131
JERC_034,2016,0.6086749878308291
JERC_036,2016,0.5062450578776739
JERC_028,2016,0.6576067950620558
JERC_044,2016,0.551011542010205
JERC_016,2016,0.6505557949765796
JERC_038,2016,0.6445592751969461
JERC_006,2016,0.5289746153431887
JERC_041,2016,0.6693706122999941
JERC_031,2016,0.5093446680747264
JERC_042,2016,0.499676753596593
JERC_008,2016,0.5448115038559427
JERC_005,2016,0.5445954251881553
JERC_003,2016,0.6206852567850324
JERC_022,2016,0.5067414484305299
JERC_013,2016,0.5624967429387491
JERC_066,2016,0.4533090910396061
JERC_065,2016,0.5534335580122829
JERC_054,2016,0.6365901788075765
JERC_051,2016,0.5379525907418826
JERC_062,2016,0.5790813660647252
JERC_047,2016,0.526583130823966
JERC_057,2016,0.5742751602844525
JERC_060,2016,0.5348500391339948
JERC_064,2016,0.524590895996719
JERC_050,2016,0.5891897120949516
JERC_053,2016,0.5460980241016675
JERC_049,2016,0.5426421599829543
JERC_061,2016,0.5515614348688935
JERC_058,2016,0.5401292905179126
JERC_048,2016,0.5137247095016834
JERC_063,2016,0.5273213573681411
JERC_052,2016,0.540204605258063
JERC_059,2016,0.5911622968703414
JERC_056,2016,0.5484995776909407
JERC_055,2016,0.5040108383219613
JERC_004,2016,0.3087748284301451
JERC_014,2016,0.38724212585968737
JERC_012,2016,0.4248611354648811
MLBS_076,2016,0.6403509178745601
MLBS_061,2016,0.6759420892078719
MLBS_064,2016,0.6681396546675333
MLBS_075,2016,0.6707188918735041
MLBS_065,2016,0.6234144563078879
MLBS_062,2016,0.7161219814321497
MLBS_069,2016,0.6678051043260134
MLBS_063,2016,0.7156499007406644
MLBS_073,2016,0.7075497635475525
MLBS_074,2016,0.6698152112389754
MLBS_066,2016,0.6839720410508318
MLBS_067,2016,0.6922690613697859
MLBS_071,2016,0.6317235696267404
MLBS_072,2016,0.6868644634803216
MLBS_070,2016,0.6904278464117649
MLBS_068,2016,0.6949156535394264
MLBS_009,2016,0.6664838377237319
MLBS_010,2016,0.6984639914487765
MLBS_005,2016,0.6840050622626948
MLBS_003,2016,0.6954869799613953
MLBS_019,2016,0.6784972955015981
MLBS_016,2016,0.696988036416895
MLBS_015,2016,0.6879032272100448
MLBS_014,2016,0.630463006727004
MLBS_001,2016,0.6399929984458625
MLBS_017,2016,0.6600859619379044
MLBS_011,2016,0.692688723286231
MLBS_012,2016,0.6750338156735921
MLBS_002,2016,0.6729496961180498
MLBS_004,2016,0.6609747064208795
MLBS_018,2016,0.6282003627314079
MLBS_008,2016,0.6883360810146598
MLBS_007,2016,0.6830468184319302
MLBS_006,2016,0.6608760345600797
MLBS_020,2016,0.6659099768133556
MLBS_013,2016,0.6799775590578397
ORNL_002,2016,0.6881267199056401
ORNL_003,2016,0.6246834673207265
ORNL_009,2016,0.6671954670275838
ORNL_021,2016,0.5930429457757002
ORNL_031,2016,0.5563009492977088
ORNL_033,2016,0.591227253459818
ORNL_066,2016,0.5572986022756259
ORNL_044,2016,0.5533457186815047
ORNL_012,2016,0.5964745923009177
ORNL_004,2016,0.6817206791889521
ORNL_001,2016,0.6395969485750005
ORNL_027,2016,0.5732820586846481
ORNL_014,2016,0.648234553945877
ORNL_029,2016,0.5557145413886737
ORNL_007,2016,0.6128637039784305
ORNL_006,2016,0.7103480980769407
ORNL_008,2016,0.6995707090499472
ORNL_035,2016,0.6932432971664312
ORNL_010,2016,0.6822403212470457
ORNL_032,2016,0.6943332214302163
ORNL_055,2016,0.63869518568603
ORNL_062,2016,0.6951854996011798
ORNL_063,2016,0.6552881147908134
ORNL_049,2016,0.7005792596960455
ORNL_052,2016,0.7004050971652435
ORNL_059,2016,0.6900968610504526
ORNL_036,2016,0.7098989639511147
ORNL_053,2016,0.6958966933659848
ORNL_046,2016,0.6990885226882552
ORNL_043,2016,0.6998808311118727
ORNL_058,2016,0.6760927055432245
ORNL_060,2016,0.6827190398564799
ORNL_056,2016,0.674406190856478
ORNL_037,2016,0.6703045402358963
ORNL_057,2016,0.7075809729669248
ORNL_051,2016,0.6927570330813111
ORNL_061,2016,0.6951113607677712
ORNL_054,2016,0.6953831257868786
ORNL_045,2016,0.6989029610858245
ORNL_050,2016,0.6682883966997796
ORNL_017,2016,0.7143909696562318
ORNL_068,2016,0.6431415383933021
ORNL_019,2016,0.7014853034145722
ORNL_018,2016,0.6781722056914649
ORNL_067,2016,0.6981473589655546
ORNL_015,2016,0.6195728458964898
OSBS_002,2016,0.3692039624435391
OSBS_006,2016,0.19632275657155035
OSBS_048,2016,0.503392041900793
OSBS_001,2016,0.6437873693119681
OSBS_018,2016,0.3835322783477065
OSBS_011,2016,0.5894301247727023
OSBS_014,2016,0.40020215607032694
OSBS_004,2016,0.4499759587837164
OSBS_020,2016,0.4167944677783463
OSBS_023,2016,0.5117217250152021
OSBS_049,2016,0.4279430982099215
OSBS_003,2016,0.5554639980937895
OSBS_012,2016,0.3563679934333106
OSBS_013,2016,0.31051316386174316
OSBS_024,2016,0.35369895319320144
OSBS_016,2016,0.5619774893738404
OSBS_008,2016,0.23602747557660378
OSBS_010,2016,0.601675936683817
OSBS_051,2016,0.1172212186266402
OSBS_050,2016,0.23525566976513299
OSBS_007,2016,0.34509548628487613
OSBS_005,2016,0.5776250889165361
OSBS_017,2016,0.6565085162643258
OSBS_043,2016,0.1962617713316853
OSBS_022,2016,0.4158953646818797
OSBS_039,2016,0.14792344019662862
OSBS_036,2016,0.1904822170213841
OSBS_029,2016,0.14762914500999869
OSBS_040,2016,0.10583897398613948
OSBS_015,2016,0.5408464583637415
OSBS_025,2016,0.17704633385436966
OSBS_030,2016,0.16055509658343473
OSBS_038,2016,0.24992004454070965
OSBS_042,2016,0.35453490306792895
OSBS_035,2016,0.31102002310518867
OSBS_037,2016,0.16761851996085256
OSBS_028,2016,0.13604490642990572
OSBS_021,2016,0.48174007163992133
OSBS_041,2016,0.2063723096101989
OSBS_009,2016,0.6457095098236332
OSBS_031,2016,0.06916058803641849
OSBS_033,2016,0.19652876883517695
OSBS_032,2016,0.09379116347445192
OSBS_044,2016,0.2287900149822235
OSBS_027,2016,0.20446351981410021
OSBS_034,2016,0.1302228530607464
OSBS_026,2016,0.27231758023546043
OSBS_063,2016,0.053455050533366584
OSBS_067,2016,0.218178083635133
OSBS_066,2016,0.6529393852017332
OSBS_068,2016,0.34788555247159864
OSBS_070,2016,0.10619538414352889
OSBS_073,2016,0.4214743655641139
RMNP_043,2016,0.2305378674884926
RMNP_042,2016,0.10938173921802015
RMNP_041,2016,0.2577215460667894
RMNP_048,2016,0.13775019530526028
RMNP_049,2016,0.11968198331047807
RMNP_046,2016,0.4243207583051822
RMNP_047,2016,0.1846176661565272
RMNP_045,2016,0.4336342988454146
RMNP_044,2016,0.45941350311471135
RMNP_013,2016,0.15497800109772392
RMNP_003,2016,0.17649837593391277
RMNP_009,2016,0.02163741670723929
RMNP_011,2016,0.1843121309094095
RMNP_019,2016,0.2445791594684124
RMNP_015,2016,0.1867890482026623
RMNP_002,2016,0.4308289093459213
RMNP_020,2016,0.2913397772885923
RMNP_016,2016,-0.0016765456604073466
RMNP_017,2016,0.1649719391652778
RMNP_005,2016,0.4447839721436692
RMNP_001,2016,0.28495216538761464
RMNP_014,2016,0.6384272375742901
RMNP_008,2016,0.583277105994057
RMNP_012,2016,0.6120806000544691
RMNP_018,2016,0.2618438037592749
RMNP_006,2016,0.6670533449295998
RMNP_004,2016,0.49698958726063
RMNP_010,2016,0.19200007314703865
RMNP_007,2016,0.4597097768496263
SCBI_008,2016,0.7119796786737067
SCBI_004,2016,0.7065378877450712
SCBI_015,2016,0.7046946614659615
SCBI_017,2016,0.7092857367907587
SCBI_013,2016,0.7069336676763163
SCBI_007,2016,0.7072398901689018
SCBI_018,2016,0.7160318969971361
SCBI_003,2016,0.6944594689128686
SCBI_011,2016,0.7221962121458231
SCBI_016,2016,0.6570498577519959
SCBI_002,2016,0.7147727215394946
SCBI_010,2016,0.6918807269438452
SCBI_014,2016,0.7000483678628321
SCBI_005,2016,0.664373590620975
SCBI_056,2016,0.7230726835886951
SCBI_045,2016,0.7016032992510414
SCBI_053,2016,0.6856242311187088
SCBI_061,2016,0.6984971192511242
SCBI_050,2016,0.6977277386445121
SCBI_057,2016,0.7251790549032119
SCBI_062,2016,0.7114132071170638
SCBI_047,2016,0.7306217600852695
SCBI_067,2016,0.707215330118308
SCBI_066,2016,0.714403858470542
SCBI_064,2016,0.6909862204338425
SCBI_052,2016,0.7156634651742905
SCBI_054,2016,0.7168009953097195
SCBI_046,2016,0.712821756323723
SCBI_049,2016,0.7085283980483101
SCBI_063,2016,0.7356543048036414
SCBI_055,2016,0.7097610657632293
SCBI_048,2016,0.7271866807714106
SCBI_051,2016,0.6878677447168057
SCBI_058,2016,0.7111674774288549
SCBI_034,2016,0.5570455535283994
SCBI_038,2016,0.6881790391954722
SCBI_033,2016,0.6533256625871781
SCBI_006,2016,0.664180275914716
SCBI_035,2016,0.667336285466631
SCBI_012,2016,0.6417456912736762
SCBI_071,2016,0.6837893105738344
SCBI_019,2016,0.6892551310258367
SCBI_021,2016,0.6946845978557007
SCBI_023,2016,0.7051854848861695
SCBI_022,2016,0.7035536664345907
SERC_062,2016,0.6703393413246027
SERC_045,2016,0.6690858904986301
SERC_051,2016,0.6730870926734244
SERC_050,2016,0.6509838169568206
SERC_052,2016,0.7218123144120909
SERC_058,2016,0.6354869000482466
SERC_043,2016,0.680350839276798
SERC_055,2016,0.6385227801552809
SERC_048,2016,0.6239460139610131
SERC_060,2016,0.6970320972637157
SERC_061,2016,0.6849729681853205
SERC_054,2016,0.7132072088166409
SERC_059,2016,0.68184329854431
SERC_046,2016,0.7161263785674238
SERC_053,2016,0.7276953402906656
SERC_044,2016,0.7027975238178331
SERC_047,2016,0.6531437165076188
SERC_049,2016,0.6895760647945273
SERC_057,2016,0.6782493391065091
SERC_056,2016,0.6990205229032697
SERC_007,2016,0.13073731639661326
SERC_018,2016,0.22681537267621296
SERC_009,2016,0.6711132002016666
SERC_008,2016,0.45743039657701545
SERC_011,2016,0.6819057423879605
SERC_003,2016,0.6691857624171984
SERC_006,2016,0.7385522412903168
SERC_001,2016,0.7065348619923872
SERC_017,2016,0.6984516047749529
SERC_019,2016,0.7082366879306622
SERC_010,2016,0.7255938451464584
SERC_014,2016,0.7222772162739592
SERC_012,2016,0.6973179583530502
SERC_016,2016,0.7046541736765606
SERC_022,2016,0.7008555878804427
SERC_004,2016,0.7247914704686298
SERC_021,2016,0.7104077500393218
SERC_013,2016,0.6811783177011154
SERC_005,2016,0.5857803403857215
SERC_002,2016,0.7074927250700213
SERC_067,2016,0.6669699408802044
SERC_073,2016,0.678515774569488
SOAP_059,2016,0.42662041791727856
SOAP_057,2016,0.40382593356535773
SOAP_051,2016,0.1300443986668032
SOAP_048,2016,0.4176631387414593
SOAP_058,2016,0.26334420838440303
SOAP_043,2016,0.4566187518548916
SOAP_050,2016,0.4311255883048843
SOAP_044,2016,0.4755073702084265
SOAP_052,2016,0.4176376187679719
SOAP_046,2016,0.37700995043622565
SOAP_060,2016,0.09480813833843753
SOAP_055,2016,0.429006149202077
SOAP_054,2016,0.4007452498782765
SOAP_047,2016,0.2691718039473867
SOAP_031,2016,0.42443760751722337
SOAP_049,2016,0.3793926687692568
SOAP_056,2016,0.41577435714550454
SOAP_053,2016,0.28638252461675423
SOAP_045,2016,0.38960774632968537
SOAP_061,2016,0.42926242586609364
SOAP_002,2016,0.3884404566116314
SOAP_010,2016,0.18656744286796162
SOAP_006,2016,0.15967923740973933
SOAP_013,2016,0.2605942451450102
SOAP_012,2016,0.28481875199445666
SOAP_004,2016,0.44131401228952455
SOAP_003,2016,0.2883409363555715
SOAP_016,2016,0.5133828704429761
SOAP_007,2016,0.4494611770513066
SOAP_020,2016,0.26892910286616745
SOAP_009,2016,0.010309546162197104
SOAP_008,2016,0.24172299179927464
SOAP_021,2016,0.3991242662314477
SOAP_018,2016,0.5175364257038775
SOAP_019,2016,0.40652279898060956
SOAP_017,2016,0.39008986419360486
SOAP_015,2016,0.4439601303945844
SOAP_001,2016,0.4996338650882244
SOAP_011,2016,0.4603206609408867
SOAP_022,2016,0.29669493669737323
SOAP_024,2016,0.27649161054153454
STEI_058,2016,0.6283077909557829
STEI_051,2016,0.6896532200466885
STEI_056,2016,0.7142051676891407
STEI_046,2016,0.6802222132682803
STEI_061,2016,0.6635237993015567
STEI_062,2016,0.7037393318984911
STEI_052,2016,0.6830693112199727
STEI_055,2016,0.6873613500405034
STEI_047,2016,0.7166541669068888
STEI_053,2016,0.6911662966801375
STEI_048,2016,0.6964724682152379
STEI_060,2016,0.6855260686797958
STEI_054,2016,0.7021037967167271
STEI_049,2016,0.7102840808942358
STEI_057,2016,0.6786552046319604
STEI_050,2016,0.7179111896452621
STEI_059,2016,0.7067641200058025
STEI_005,2016,0.6871913957574595
STEI_009,2016,0.682392270327463
STEI_012,2016,0.7126203921674951
STEI_017,2016,0.7120777856835111
STEI_019,2016,0.7095096164105231
STEI_003,2016,0.7161485972873707
STEI_007,2016,0.7088236807213796
STEI_002,2016,0.7038318283172674
STEI_011,2016,0.6461670280448973
STEI_010,2016,0.6858304655792631
STEI_008,2016,0.6790518736902704
STEI_015,2016,0.6435183614153456
STEI_016,2016,0.6971963323363145
STEI_004,2016,0.6882603710680677
STEI_013,2016,0.7190880326962407
STEI_001,2016,0.7013021524662891
STEI_021,2016,0.6352049120197214
STEI_006,2016,0.7073019815486449
STEI_014,2016,0.684190044513629
STEI_022,2016,0.651879758750443
STEI_023,2016,0.673292821431557
TALL_003,2016,0.017526944690847143
TALL_005,2016,0.3356603756232604
TALL_009,2016,0.4241605227740656
TALL_012,2016,0.6361242793580537
TALL_004,2016,0.36071835111995104
TALL_010,2016,0.638361395169527
TALL_007,2016,0.6685093079769558
TALL_002,2016,0.6525460927878236
TALL_022,2016,0.6440311965476186
TALL_015,2016,0.6708529138211478
TALL_016,2016,0.4976912618892042
TALL_011,2016,0.6362475628601877
TALL_018,2016,0.6113046420367948
TALL_006,2016,0.6573674763053781
TALL_013,2016,0.6289088392156127
TALL_001,2016,0.6359962605522753
TALL_017,2016,0.531664843850893
TALL_020,2016,0.568992511532939
TALL_008,2016,0.6875220782764343
TALL_043,2016,0.42760185214248037
TALL_049,2016,0.5885736506404816
TALL_046,2016,0.6500809511407283
TALL_061,2016,0.5687842910939996
TALL_052,2016,0.47057573849677026
TALL_050,2016,0.5834773013559037
TALL_051,2016,0.5649994616764741
TALL_057,2016,0.548724755213575
TALL_060,2016,0.6075305427282544
TALL_055,2016,0.657645266076117
TALL_058,2016,0.6325442569541728
TALL_045,2016,0.565357400492618
TALL_059,2016,0.6523686489767471
TALL_054,2016,0.5191871403011374
TALL_056,2016,0.3176953140527579
TALL_044,2016,0.592554720382467
TALL_047,2016,0.5961345218719646
TALL_048,2016,0.5845085025712989
TALL_042,2016,0.5250395974054695
TALL_053,2016,0.6160994857957919
TALL_064,2016,0.6088436170057818
TALL_025,2016,0.6183179452164733
TEAK_045,2016,0.31765873909297615
TEAK_054,2016,0.298810446289398
TEAK_048,2016,0.2506961050222677
TEAK_061,2016,0.406507194761779
TEAK_059,2016,0.4308277125634141
TEAK_049,2016,0.18275217685585068
TEAK_060,2016,0.26909110207653525
TEAK_055,2016,0.11730765273153602
TEAK_062,2016,0.06236108443795526
TEAK_056,2016,0.11321165209772474
TEAK_044,2016,0.43991404655459415
TEAK_057,2016,0.41776453376302414
TEAK_053,2016,0.3605093449354172
TEAK_047,2016,0.18524048277252025
TEAK_051,2016,0.4205367077920307
TEAK_046,2016,0.20494827397504647
TEAK_058,2016,0.29977298608401226
TEAK_043,2016,0.05113057801457927
TEAK_052,2016,0.40424516529179694
TEAK_050,2016,0.5094344477879197
TEAK_001,2016,0.35930749474129475
TEAK_002,2016,0.3997813514820687
TEAK_003,2016,0.29151402175547136
TEAK_004,2016,0.12518126474091468
TEAK_006,2016,0.1014949818187005
TEAK_025,2016,0.0779544003079188
TEAK_005,2016,0.057038161540657197
TEAK_011,2016,0.15641671096588053
TEAK_007,2016,0.15522998654180103
TEAK_014,2016,0.19482269992043189
TEAK_010,2016,0.29446594432071227
TEAK_012,2016,0.45497574271621166
TEAK_017,2016,0.3829947387254226
TEAK_013,2016,0.5233597319697466
TEAK_019,2016,0.47453389085677217
TEAK_020,2016,0.4887536325629281
TEAK_016,2016,-0.019042559551205315
TEAK_015,2016,0.46337900864119513
TEAK_024,2016,0.1069083791447948
TEAK_018,2016,0.2676015113850673
TREE_042,2016,0.6903157781485203
TREE_053,2016,0.6824542453781949
TREE_049,2016,0.6831178185493149
TREE_046,2016,0.6734497558878657
TREE_055,2016,0.6612095454921706
TREE_056,2016,0.651782205876182
TREE_050,2016,0.5935651443731624
TREE_054,2016,0.6751207446736911
TREE_052,2016,0.686149831658298
TREE_051,2016,0.6711896183518012
TREE_057,2016,0.6622406568581887
TREE_025,2016,0.6862947829264121
TREE_043,2016,0.6409295915402997
TREE_044,2016,0.7224867210918005
TREE_048,2016,0.5851823327897805
TREE_047,2016,0.6487269156896476
TREE_041,2016,0.6794516347748413
TREE_040,2016,0.6205036717042486
TREE_039,2016,0.65445989144332
TREE_045,2016,0.6375470673773023
TREE_017,2016,0.6574147066466042
TREE_019,2016,0.6712909763124255
TREE_010,2016,0.6894948387544758
TREE_016,2016,0.6011563649068511
TREE_001,2016,0.6717953138834206
TREE_014,2016,0.6781065103875615
TREE_009,2016,0.6114291965489651
TREE_060,2016,0.6347051136727845
TREE_012,2016,0.5974708476012022
TREE_005,2016,0.6208238628585783
TREE_011,2016,0.6187093141147191
TREE_018,2016,0.632949259440945
TREE_003,2016,0.7013325103081822
TREE_007,2016,0.5528671493307804
TREE_008,2016,0.6141760851925527
TREE_006,2016,0.6670366479477412
TREE_004,2016,0.596513486336165
TREE_002,2016,0.6041040693851585
TREE_015,2016,0.6757387280570798
TREE_023,2016,0.6646791513231067
TREE_062,2016,0.638863391067986
TREE_064,2016,0.6353943234322764
TREE_022,2016,0.6390682461496395
TREE_063,2016,0.6615996669702079
UNDE_048,2016,0.6559428456857322
UNDE_038,2016,0.5804922625772027
UNDE_037,2016,0.6528568325821573
UNDE_045,2016,0.6827743995200208
UNDE_058,2016,0.6305698447290495
UNDE_052,2016,0.668004468460133
UNDE_047,2016,0.6302228754874065
UNDE_054,2016,0.6243963264961709
UNDE_057,2016,0.6330891523020306
UNDE_050,2016,0.6408547817726169
UNDE_055,2016,0.6294710389552486
UNDE_059,2016,0.6741324254059977
UNDE_065,2016,0.6598649110038763
UNDE_043,2016,0.6725159537874991
UNDE_044,2016,0.5478663310121531
UNDE_049,2016,0.6111272011114205
UNDE_056,2016,0.6685357948558197
UNDE_078,2016,0.6684339518718401
UNDE_061,2016,0.640153313015107
UNDE_060,2016,0.5944234202859294
UNDE_014,2016,0.6373014761548904
UNDE_013,2016,0.5973781282949491
UNDE_002,2016,0.5835640852824904
UNDE_001,2016,0.6707259141044418
UNDE_003,2016,0.6253188865629222
UNDE_010,2016,0.6682592516828777
UNDE_006,2016,0.6644531933645649
UNDE_011,2016,0.6821806549191579
UNDE_007,2016,0.6673585283934494
UNDE_012,2016,0.6310389731841258
UNDE_008,2016,0.6310052046851041
UNDE_016,2016,0.4862743343950973
UNDE_020,2016,0.669385934707241
UNDE_021,2016,0.6870130734866496
UNDE_022,2016,0.6022776837540339
UNDE_018,2016,0.5496405255039775
UNDE_019,2016,0.6892158362379392
UNDE_023,2016,0.6238864247897301
UNDE_015,2016,0.6806334267473882
UNDE_027,2016,0.626087011255525
